"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB CRYST1 a","PDB CRYST1 b","PDB CRYST1 c","PDB CRYST1 alpha","PDB CRYST1 beta","PDB CRYST1 gamma","PDB CRYST1 Space Group","PDB CRYST1 z","PDB format version","Source File Index","Source Path","Source File","prepared","prepared with version","created disulfur","preprocess pH","het states","Potential Energy-S-OPLS","RMS Derivative-S-OPLS","Max Derivative-S-OPLS","Stretch Energy-S-OPLS","Bend Energy-S-OPLS","LJ-14 Energy-S-OPLS","El-14 Energy-S-OPLS","Van der Waals Energy-S-OPLS","Electrostatic Energy-S-OPLS","Dihedral Energy-S-OPLS","target temperature","Job Name","source file","source file index","mmshare version","input","cmdline","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","Chemistry Notes","flags","Force Field","Energy","Chiralities Consistent","Variant","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"MYH7_PR_OM - prepared_ligand","30","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PR_OM - prepared_ligand-3",,,,,,,,,,,"",,"PR_Auto_Grid",3,8,-3.883,-0.134,-0.411,-0.889,-5.751,-2.007,-0.380,0.000,-1.169,-35.858,-8.016,0.844,-0.044,-60.048,-43.875,3.705,27,310,1.867
,"MYH7_PR_OM - prepared_ligand","31","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PR_OM - prepared_ligand-3",,,,,,,,,,,"",,"PR_Auto_Grid",3,8,-3.669,-0.127,-0.389,-0.840,-5.537,-1.471,-0.286,0.000,-0.941,-37.888,-11.348,0.844,-0.087,-64.038,-49.236,4.542,135,44,1.867
,"MYH7_PR_OM - prepared_ligand","32","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PR_OM - prepared_ligand-3",,,,,,,,,,,"",,"PR_Auto_Grid",3,8,-3.666,-0.126,-0.388,-0.839,-5.534,-1.544,-0.164,0.000,-1.112,-39.418,-10.583,0.844,0.000,-65.748,-50.001,2.843,175,356,1.867
,"MYH7_PR_OM - prepared_ligand","33","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PR_OM - prepared_ligand-3",,,,,,,,,,,"",,"PR_Auto_Grid",3,8,-3.559,-0.123,-0.377,-0.815,-5.427,-1.340,-0.473,0.000,-1.311,-35.516,-8.201,0.844,-0.142,-55.331,-43.717,10.426,188,327,1.867
,"MYH7_PR_OM - prepared_ligand","34","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8923,1.8923,0.0000,1.8674,3.760,2,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",59.908,true,"MYH7_PR_OM - prepared_ligand-3",,,,,,,,,,,"",,"PR_Auto_Grid",3,8,-3.486,-0.120,-0.369,-0.798,-5.353,-1.618,-0.056,0.000,-1.051,-36.051,-10.506,0.844,-0.094,-61.037,-46.557,4.603,146,273,1.867
,"MYH7_PR_OM - prepared_ligand","35","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",2.4636,1.6413,0.8223,2.4980,4.139,1,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",65.813,true,"MYH7_PR_OM - prepared_ligand-4",,,,,,,,,,,"",,"PR_Auto_Grid",4,8,-3.348,-0.115,-0.355,-0.767,-5.846,-1.726,-0.320,0.000,-1.077,-40.497,-10.040,0.848,-0.040,-66.004,-50.537,5.128,149,73,2.498
,"MYH7_PR_OM - prepared_ligand","36","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.8607,0.0000,0.8607,0.8736,0.874,0,0,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",63.759,true,"MYH7_PR_OM - prepared_ligand-2",,,,,,,,,,,"",,"PR_Auto_Grid",2,8,-3.285,-0.113,-0.348,-0.752,-4.158,-2.013,-0.137,0.000,-0.699,-44.436,0.400,0.852,0.000,-46.959,-44.036,13.281,236,214,0.874
,"MYH7_PR_OM - prepared_ligand","37","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.8607,0.0000,0.8607,0.8736,0.874,0,0,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",63.759,true,"MYH7_PR_OM - prepared_ligand-2",,,,,,,,,,,"",,"PR_Auto_Grid",2,8,-3.124,-0.108,-0.331,-0.715,-3.997,-0.809,-0.232,0.000,-0.732,-34.759,-7.717,0.852,-0.181,-44.577,-42.475,18.042,72,83,0.874
,"MYH7_PR_OM - prepared_ligand","38","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",2.4636,1.6413,0.8223,2.4980,4.139,1,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",65.813,true,"MYH7_PR_OM - prepared_ligand-4",,,,,,,,,,,"",,"PR_Auto_Grid",4,8,-3.003,-0.104,-0.318,-0.688,-5.501,-2.016,-0.123,0.000,-1.016,-37.904,-8.413,0.848,-0.037,-57.070,-46.317,11.818,250,246,2.498
,"MYH7_PR_OM - prepared_ligand","39","MYH7_PR_OM.1_ligand","18 Jun 2026 19:58","18 Jun 2026 20:03",134.412,134.412,134.412,70.530,109.470,70.530,"P 1",1,"3.0",1,"/home/user320/PR_Auto_Redock","PR_Auto_Redock_pv.maegz",true,"2023-4",true,7.400,"eJztVdFqg0AQ/BXxOQTvvNPd/koIIqlJBRuLJoUi+ffu3TUZDbSFQokPvsjueHfjztzgEBfvVdfX7bGIn6LMKJOsIsHK5lw5ZIiVPDdDvHspu0PVu2aT6VytomS7ilypUaYoDUqLMkOZoySUfCspQQk2AhuBjcBGYCOwEdgIbAQ2BhuDjcHGYGOwMdgYbAw2Bht7NqnjtnsWzUdSBhUVBA1aKsgaFNUTwGKF9UB2BzhyBeWD6Ar6B+kVXAgGTAAebWEHOF8ULAruTACnhIZzwTQN/4J1Ci4GAzW8DDaqMcAYjvxwNAL8cM5jPQEwHPlZCMORn4WTe8DezuAwiwLgZ2EYxX4WTu8BzMLmeuh1hf8wxndwDqPc1XirjmVz+pC7kawNa9kZv1ansinCi9oncIi1+lqhhD022nc2yV2TXht1kbbftV0lyPHcNNLWx31b9KduhPRF29WHWo4XcF82fSX7/j3wozu1BH4J/BJ4yWyameznwKeZtQh8mnOKxEun55z4mf3iRxYuiV8S/4jE63Umkn+TeJ9xWZG72xMyLh2RmXPGZ/ZXXzK+ZPzhGbd5/kvGLWszyniS2j9nfHu5fAIF/IJQ",-3216.316,0.091,1.935,381.870,1600.787,3674.651,1393.086,-7550.181,-4371.328,1550.647,298.000,"PR_Auto_Redock","1_PR_Ligprep.maegz",1,64140,"W0NIM11PQyg9TylOMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKVtDSDJdYzJbY0hdW2NIXVtjSF1jKGMyRilbTkhdQyg9TylbTkhdYzNbY0hdbmMoW0NIM10pW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzUwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",2.4636,1.6413,0.8223,2.4980,4.139,1,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",0,"S-OPLS",65.813,true,"MYH7_PR_OM - prepared_ligand-4",,,,,,,,,,,"",,"PR_Auto_Grid",4,8,-2.985,-0.103,-0.316,-0.684,-5.483,-1.615,-0.367,0.000,-0.948,-35.418,-10.323,0.848,-0.082,-59.628,-45.741,6.150,108,333,2.498
